Price,Close,High,Low,Open,Volume
Ticker,SITM,SITM,SITM,SITM,SITM
Date,,,,,
2024-03-08,96.41999816894531,98.37999725341797,95.91000366210938,96.70999908447266,154800
2024-03-11,94.43000030517578,96.56999969482422,93.76000213623047,94.95999908447266,175200
2024-03-12,93.86000061035156,94.8499984741211,91.66500091552734,94.8499984741211,159200
2024-03-13,90.7300033569336,94.05999755859375,90.31999969482422,92.6500015258789,190300
2024-03-14,87.18000030517578,91.08999633789062,86.34500122070312,90.13999938964844,191300
2024-03-15,84.12999725341797,87.375,84.05000305175781,86.0,358200
2024-03-18,85.12000274658203,86.86000061035156,83.69999694824219,85.38999938964844,173200
2024-03-19,85.55000305175781,87.06999969482422,83.83300018310547,84.30999755859375,134300
2024-03-20,88.30000305175781,89.04499816894531,84.83000183105469,85.5999984741211,133600
2024-03-21,95.77999877929688,96.25,89.94000244140625,90.43000030517578,348500
2024-03-22,93.80000305175781,96.58999633789062,93.52999877929688,95.66999816894531,165500
2024-03-25,93.20999908447266,94.5999984741211,91.62999725341797,92.02999877929688,137400
2024-03-26,89.80999755859375,94.05999755859375,89.5,94.05999755859375,128300
2024-03-27,91.08999633789062,91.87000274658203,89.01000213623047,90.45999908447266,109700
2024-03-28,93.2300033569336,95.43499755859375,91.37000274658203,91.37000274658203,134700
2024-04-01,94.94000244140625,96.0009994506836,92.45999908447266,92.7300033569336,131000
2024-04-02,90.19000244140625,94.5,90.0,93.54000091552734,203000
2024-04-03,88.80000305175781,89.94000244140625,87.80000305175781,89.0,218400
2024-04-04,87.25,91.69000244140625,87.08999633789062,90.2699966430664,283500
2024-04-05,83.5199966430664,87.83000183105469,83.36000061035156,86.73999786376953,249300
2024-04-08,84.7699966430664,85.36000061035156,83.16000366210938,83.95999908447266,192500
2024-04-09,86.0199966430664,87.11000061035156,84.88500213623047,85.63999938964844,280400
2024-04-10,82.0999984741211,83.79499816894531,80.0999984741211,83.66000366210938,449000
2024-04-11,87.83999633789062,88.12999725341797,81.05000305175781,82.45999908447266,253000
2024-04-12,81.62999725341797,86.06999969482422,81.22000122070312,86.06999969482422,200500
2024-04-15,78.51000213623047,82.94999694824219,77.58000183105469,82.06999969482422,217500
