Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,FINV,JBSAY,TKAMY,TME,TNXP,FINV,JBSAY,TKAMY,TME,TNXP,FINV,JBSAY,TKAMY,TME,TNXP,FINV,JBSAY,TKAMY,TME,TNXP,FINV,JBSAY,TKAMY,TME,TNXP
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-18 14:25:00+00:00,10.5,,11.170000076293945,13.895000457763672,17.822500228881836,10.5600004196167,,11.170000076293945,14.164999961853027,17.8799991607666,10.329999923706055,,11.170000076293945,13.895000457763672,17.590099334716797,10.380000114440918,,11.170000076293945,14.14900016784668,17.671600341796875,60154,,385.0,742451,26624
2025-03-18 14:30:00+00:00,10.520000457763672,13.15999984741211,11.100000381469727,14.015000343322754,17.799999237060547,10.520000457763672,13.15999984741211,11.170000076293945,14.039999961853027,18.070199966430664,10.430000305175781,13.079999923706055,11.100000381469727,13.75,17.68199920654297,10.489999771118164,13.079999923706055,11.170000076293945,13.899999618530273,17.8799991607666,38068,4800.0,2456.0,513831,52577
2025-03-18 14:35:00+00:00,10.460000038146973,13.199999809265137,11.229999542236328,14.104999542236328,17.655000686645508,10.520000457763672,13.199999809265137,11.229999542236328,14.109999656677246,17.989999771118164,10.420299530029297,13.199999809265137,11.210000038146973,13.90999984741211,17.399999618530273,10.510000228881836,13.199999809265137,11.210000038146973,14.0,17.933399200439453,32533,700.0,40.0,257856,48726
2025-03-18 14:40:00+00:00,10.579999923706055,13.25,11.210000038146973,14.295000076293945,17.540000915527344,10.623800277709961,13.25,11.210000038146973,14.34000015258789,17.739999771118164,10.460000038146973,13.210000038146973,11.210000038146973,14.0600004196167,17.43549919128418,10.470000267028809,13.210000038146973,11.210000038146973,14.109999656677246,17.700000762939453,101975,401.0,111.0,595761,27327
2025-03-18 14:45:00+00:00,10.53499984741211,,11.260000228881836,14.095000267028809,17.950000762939453,10.600000381469727,,11.260000228881836,14.300000190734863,17.969999313354492,10.534000396728516,,11.260000228881836,14.0600004196167,17.42729949951172,10.59000015258789,,11.260000228881836,14.295000076293945,17.6299991607666,53108,,121.0,335908,17778
2025-03-18 14:50:00+00:00,10.6850004196167,13.210000038146973,11.149999618530273,14.234999656677246,18.17329978942871,10.699999809265137,13.210000038146973,11.210000038146973,14.28499984741211,18.18000030517578,10.550000190734863,13.199999809265137,11.149999618530273,14.09000015258789,17.850000381469727,10.550000190734863,13.199999809265137,11.210000038146973,14.095000267028809,17.850000381469727,130515,905.0,611.0,374082,38526
2025-03-18 14:55:00+00:00,10.729999542236328,13.210000038146973,,14.375,18.295000076293945,10.75,13.239999771118164,,14.399999618530273,18.3700008392334,10.611800193786621,13.199999809265137,,14.220000267028809,18.100000381469727,10.673800468444824,13.220000267028809,,14.234999656677246,18.100000381469727,175121,14500.0,,484467,43004
2025-03-18 15:00:00+00:00,10.710000038146973,13.15999984741211,11.0,14.414999961853027,18.270000457763672,10.75,13.1899995803833,11.180000305175781,14.4399995803833,18.450000762939453,10.640000343322754,13.15999984741211,11.0,14.335000038146973,18.143400192260742,10.739999771118164,13.1899995803833,11.180000305175781,14.380000114440918,18.3700008392334,72763,21821.0,15800.0,621282,34095
2025-03-18 15:05:00+00:00,10.710000038146973,13.1899995803833,11.119999885559082,14.359999656677246,18.114999771118164,10.729999542236328,13.199999809265137,11.119999885559082,14.444999694824219,18.351699829101562,10.649999618530273,13.15999984741211,11.119999885559082,14.264900207519531,18.049999237060547,10.710000038146973,13.170000076293945,11.119999885559082,14.425000190734863,18.175100326538086,52565,58600.0,80.0,679692,16081
2025-03-18 15:10:00+00:00,10.680000305175781,13.229999542236328,11.1899995803833,14.505000114440918,18.379499435424805,10.710000038146973,13.229999542236328,11.1899995803833,14.53499984741211,18.5,10.65999984741211,13.229999542236328,11.1899995803833,14.3100004196167,18.114999771118164,10.710000038146973,13.229999542236328,11.1899995803833,14.354999542236328,18.114999771118164,40796,100.0,100.0,521489,41009
2025-03-18 15:15:00+00:00,10.630000114440918,13.260000228881836,,14.489999771118164,18.540000915527344,10.6899995803833,13.260000228881836,,14.507399559020996,18.68000030517578,10.600000381469727,13.260000228881836,,14.425000190734863,18.295000076293945,10.680000305175781,13.260000228881836,,14.505000114440918,18.295000076293945,32435,15300.0,,266875,30447
2025-03-18 15:20:00+00:00,10.65999984741211,13.270000457763672,,14.484999656677246,18.165000915527344,10.670000076293945,13.270000457763672,,14.505000114440918,18.540000915527344,10.600000381469727,13.260000228881836,,14.444999694824219,18.014299392700195,10.619999885559082,13.260000228881836,,14.489999771118164,18.530000686645508,17135,12500.0,,233857,25772
2025-03-18 15:25:00+00:00,10.725000381469727,13.369999885559082,11.170000076293945,14.505000114440918,17.74020004272461,10.75,13.369999885559082,11.170000076293945,14.520000457763672,18.170000076293945,10.65999984741211,13.270000457763672,11.170000076293945,14.470000267028809,17.729999542236328,10.678000450134277,13.270000457763672,11.170000076293945,14.484999656677246,18.143999099731445,47596,26000.0,100.0,269660,26129
2025-03-18 15:30:00+00:00,10.680000305175781,,11.119999885559082,14.510000228881836,18.079999923706055,10.72659969329834,,11.119999885559082,14.550000190734863,18.079999923706055,10.670000076293945,,11.119999885559082,14.451199531555176,17.65999984741211,10.72659969329834,,11.119999885559082,14.505000114440918,17.739999771118164,12663,,100.0,240043,20611
2025-03-18 15:35:00+00:00,10.699999809265137,,11.170000076293945,14.574999809265137,18.350000381469727,10.699999809265137,,11.170000076293945,14.579999923706055,18.479999542236328,10.641300201416016,,11.170000076293945,14.479999542236328,18.1200008392334,10.670000076293945,,11.170000076293945,14.5,18.15999984741211,11778,,692.0,134722,33477
2025-03-18 15:40:00+00:00,10.729999542236328,13.399999618530273,11.199999809265137,14.694999694824219,18.010000228881836,10.75,13.399999618530273,11.199999809265137,14.739999771118164,18.450000762939453,10.6850004196167,13.34000015258789,11.199999809265137,14.550000190734863,17.899999618530273,10.699999809265137,13.350000381469727,11.199999809265137,14.574999809265137,18.399999618530273,25692,701.0,100.0,469797,31867
2025-03-18 15:45:00+00:00,10.720000267028809,13.4399995803833,11.239999771118164,14.619999885559082,18.100000381469727,10.734999656677246,13.4399995803833,11.239999771118164,14.725000381469727,18.200000762939453,10.699999809265137,13.4399995803833,11.239999771118164,14.609999656677246,17.8799991607666,10.729999542236328,13.4399995803833,11.239999771118164,14.6899995803833,18.1299991607666,10295,500.0,1500.0,136859,13638
2025-03-18 15:50:00+00:00,10.6899995803833,,11.239999771118164,14.625,18.31999969482422,10.725000381469727,,11.239999771118164,14.65999984741211,18.34000015258789,10.65999984741211,,11.239999771118164,14.569999694824219,18.200000762939453,10.720000267028809,,11.239999771118164,14.618800163269043,18.200000762939453,19797,,100.0,124495,9625
2025-03-18 15:55:00+00:00,10.75,13.550000190734863,11.319999694824219,14.505000114440918,18.190000534057617,10.75,13.550000190734863,11.319999694824219,14.645000457763672,18.34000015258789,10.6899995803833,13.5,11.25,14.501399993896484,18.100000381469727,10.6899995803833,13.5,11.25,14.621000289916992,18.247600555419922,51208,573.0,8430.0,212156,5563
2025-03-18 16:00:00+00:00,10.75,,11.329999923706055,14.704999923706055,18.257699966430664,10.75,,11.329999923706055,14.704999923706055,18.399900436401367,10.710000038146973,,11.3100004196167,14.5,18.100000381469727,10.744999885559082,,11.319999694824219,14.505000114440918,18.100000381469727,39093,,4659.0,188320,15510
2025-03-18 16:05:00+00:00,10.710000038146973,,11.329999923706055,14.680000305175781,18.32990074157715,10.75,,11.329999923706055,14.720000267028809,18.5,10.670000076293945,,11.329999923706055,14.65999984741211,18.13450050354004,10.75,,11.329999923706055,14.704999923706055,18.13450050354004,23512,,100.0,138251,31803
2025-03-18 16:10:00+00:00,10.710000038146973,,11.3100004196167,14.6850004196167,18.360000610351562,10.710000038146973,,11.34000015258789,14.720000267028809,18.399999618530273,10.670000076293945,,11.239999771118164,14.640000343322754,18.25040054321289,10.699999809265137,,11.239999771118164,14.679900169372559,18.399999618530273,15500,,8660.0,234863,13625
2025-03-18 16:15:00+00:00,10.789999961853027,13.5600004196167,,14.675000190734863,18.219999313354492,10.835000038146973,13.59000015258789,,14.717499732971191,18.329999923706055,10.699999809265137,13.5600004196167,,14.645000457763672,18.209999084472656,10.699999809265137,13.59000015258789,,14.6850004196167,18.309999465942383,129329,12.0,,116467,7861
2025-03-18 16:20:00+00:00,10.869999885559082,,11.260000228881836,14.71500015258789,18.255199432373047,10.880000114440918,,11.260000228881836,14.729999542236328,18.289899826049805,10.780200004577637,,11.260000228881836,14.675000190734863,18.170000076293945,10.789999961853027,,11.260000228881836,14.680000305175781,18.219999313354492,75054,,3277.0,90496,7064
2025-03-18 16:25:00+00:00,10.800000190734863,13.600000381469727,11.289999961853027,14.734999656677246,18.450000762939453,10.890000343322754,13.600000381469727,11.319999694824219,14.739999771118164,18.600000381469727,10.789999961853027,13.600000381469727,11.289999961853027,14.704999923706055,18.311500549316406,10.875399589538574,13.600000381469727,11.319999694824219,14.71500015258789,18.329999923706055,28556,500.0,1250.0,146754,18675
2025-03-18 16:30:00+00:00,10.800000190734863,13.600000381469727,11.260000228881836,14.765000343322754,18.690000534057617,10.8149995803833,13.600000381469727,11.319999694824219,14.770000457763672,18.73539924621582,10.794599533081055,13.600000381469727,11.260000228881836,14.699999809265137,18.547000885009766,10.800000190734863,13.600000381469727,11.319999694824219,14.734999656677246,18.600000381469727,15950,562.0,700.0,206672,16604
2025-03-18 16:35:00+00:00,10.800000190734863,13.529999732971191,,14.829999923706055,18.869800567626953,10.8100004196167,13.529999732971191,,14.845000267028809,19.010000228881836,10.760000228881836,13.529999732971191,,14.75,18.63010025024414,10.800000190734863,13.529999732971191,,14.770000457763672,18.700000762939453,12341,45.0,,177515,40430
2025-03-18 16:40:00+00:00,10.720000267028809,13.529999732971191,11.350000381469727,14.744999885559082,19.270000457763672,10.8100004196167,13.529999732971191,11.350000381469727,14.845000267028809,19.290000915527344,10.720000267028809,13.529999732971191,11.350000381469727,14.744999885559082,18.854999542236328,10.8100004196167,13.529999732971191,11.350000381469727,14.829999923706055,18.888900756835938,27594,48.0,16.0,112331,51237
2025-03-18 16:45:00+00:00,10.739999771118164,13.609999656677246,,14.755000114440918,19.2450008392334,10.75,13.609999656677246,,14.760000228881836,19.299999237060547,10.729999542236328,13.579999923706055,,14.710000038146973,19.04599952697754,10.739999771118164,13.579999923706055,,14.739999771118164,19.270000457763672,8865,9900.0,,112833,22274
2025-03-18 16:50:00+00:00,10.795000076293945,13.600000381469727,,14.734999656677246,19.200000762939453,10.819999694824219,13.600000381469727,,14.774999618530273,19.270000457763672,10.729999542236328,13.59000015258789,,14.704999923706055,19.060100555419922,10.739999771118164,13.59000015258789,,14.760000228881836,19.17650032043457,38522,4300.0,,110773,17256
2025-03-18 16:55:00+00:00,10.869999885559082,13.630000114440918,11.40999984741211,14.729999542236328,19.239999771118164,10.887299537658691,13.630000114440918,11.40999984741211,14.75,19.260000228881836,10.795000076293945,13.630000114440918,11.40999984741211,14.710000038146973,19.070100784301758,10.795000076293945,13.630000114440918,11.40999984741211,14.739999771118164,19.229999542236328,28016,10.0,250.0,69824,11422
2025-03-18 17:00:00+00:00,10.800000190734863,13.680000305175781,11.470000267028809,14.704999923706055,19.299999237060547,10.859999656677246,13.680000305175781,11.470000267028809,14.739999771118164,19.348499298095703,10.800000190734863,13.630000114440918,11.420000076293945,14.680000305175781,19.190000534057617,10.859999656677246,13.630000114440918,11.420000076293945,14.729999542236328,19.2106990814209,15500,455.0,5800.0,105485,13870
2025-03-18 17:05:00+00:00,10.730500221252441,,11.479999542236328,14.710000038146973,19.530000686645508,10.798700332641602,,11.479999542236328,14.725000381469727,19.530000686645508,10.720000267028809,,11.470000267028809,14.529999732971191,19.15999984741211,10.791000366210938,,11.470000267028809,14.699999809265137,19.290000915527344,17283,,9470.0,223199,24356
2025-03-18 17:10:00+00:00,10.739999771118164,13.649999618530273,,14.744999885559082,19.52039909362793,10.75,13.649999618530273,,14.770000457763672,19.80500030517578,10.720100402832031,13.640000343322754,,14.680000305175781,19.51460075378418,10.72089958190918,13.640000343322754,,14.71500015258789,19.545000076293945,12277,657.0,,90411,39959
2025-03-18 17:15:00+00:00,10.710000038146973,13.739999771118164,11.479999542236328,14.739999771118164,19.459999084472656,10.739999771118164,13.800000190734863,11.479999542236328,14.779999732971191,19.739999771118164,10.670000076293945,13.699999809265137,11.479999542236328,14.727999687194824,19.190000534057617,10.739999771118164,13.699999809265137,11.479999542236328,14.744999885559082,19.520000457763672,10490,2400.0,272.0,110164,29775
2025-03-18 17:20:00+00:00,10.710000038146973,,,14.725000381469727,19.700000762939453,10.729999542236328,,,14.789999961853027,19.700000762939453,10.699999809265137,,,14.725000381469727,19.299999237060547,10.699999809265137,,,14.744999885559082,19.299999237060547,6878,,,87485,27170
2025-03-18 17:25:00+00:00,10.710000038146973,13.699999809265137,11.420000076293945,14.765000343322754,19.849000930786133,10.729999542236328,13.710000038146973,11.510000228881836,14.78499984741211,19.989999771118164,10.704999923706055,13.699999809265137,11.420000076293945,14.720000267028809,19.5,10.720000267028809,13.710000038146973,11.510000228881836,14.729999542236328,19.75,15511,200.0,6190.0,154839,50980
2025-03-18 17:30:00+00:00,10.760000228881836,,11.420000076293945,14.664999961853027,19.530399322509766,10.760000228881836,,11.420000076293945,14.770000457763672,19.738800048828125,10.699999809265137,,11.420000076293945,14.630000114440918,19.530399322509766,10.710000038146973,,11.420000076293945,14.770000457763672,19.738800048828125,8004,,20.0,132127,17121
2025-03-18 17:35:00+00:00,10.77400016784668,13.649999618530273,11.4399995803833,14.720000267028809,19.920000076293945,10.779999732971191,13.649999618530273,11.4399995803833,14.729999542236328,19.94230079650879,10.720000267028809,13.649999618530273,11.420000076293945,14.595000267028809,19.639999389648438,10.774999618530273,13.649999618530273,11.420000076293945,14.65999984741211,19.81999969482422,26913,2800.0,800.0,165371,12754
2025-03-18 17:40:00+00:00,10.744999885559082,13.710000038146973,11.449999809265137,14.78499984741211,20.389999389648438,10.770000457763672,13.710000038146973,11.449999809265137,14.789999961853027,20.5,10.744999885559082,13.710000038146973,11.449999809265137,14.71500015258789,19.799999237060547,10.765000343322754,13.710000038146973,11.449999809265137,14.71500015258789,19.799999237060547,16928,500.0,5100.0,86333,109472
2025-03-18 17:45:00+00:00,10.75,,,14.8149995803833,20.055999755859375,10.760000228881836,,,14.829999923706055,20.674999237060547,10.720000267028809,,,14.770000457763672,20.030099868774414,10.739999771118164,,,14.78499984741211,20.440000534057617,12178,,,204911,79999
2025-03-18 17:50:00+00:00,10.800000190734863,13.699999809265137,,14.881999969482422,20.21780014038086,10.8100004196167,13.710000038146973,,14.920000076293945,20.25,10.739999771118164,13.699999809265137,,14.800000190734863,19.780000686645508,10.75,13.710000038146973,,14.8149995803833,20.122499465942383,35865,350.0,,248096,48313
2025-03-18 17:55:00+00:00,10.765000343322754,13.670000076293945,,14.925000190734863,20.399999618530273,10.789999961853027,13.680000305175781,,14.9350004196167,20.489999771118164,10.765000343322754,13.670000076293945,,14.870100021362305,20.015399932861328,10.789999961853027,13.680000305175781,,14.885000228881836,20.16550064086914,6480,2705.0,,138516,24674
2025-03-18 18:00:00+00:00,10.75,13.710000038146973,11.470000267028809,14.898799896240234,20.31999969482422,10.78499984741211,13.710000038146973,11.470000267028809,14.944999694824219,20.469999313354492,10.739999771118164,13.710000038146973,11.470000267028809,14.880000114440918,20.22010040283203,10.765000343322754,13.710000038146973,11.470000267028809,14.925000190734863,20.469999313354492,5923,0.0,0.0,140880,20888
2025-03-18 18:05:00+00:00,10.720000267028809,,,14.954999923706055,20.8799991607666,10.754500389099121,,,14.960000038146973,21.100000381469727,10.720000267028809,,,14.875,20.229799270629883,10.75,,,14.895000457763672,20.389999389648438,8305,,,245935,82456
2025-03-18 18:10:00+00:00,10.680000305175781,,,14.9350004196167,20.909500122070312,10.720000267028809,,,14.96500015258789,21.149999618530273,10.670000076293945,,,14.914999961853027,20.809999465942383,10.720000267028809,,,14.954999923706055,20.87459945678711,19509,,,134312,59035
2025-03-18 18:15:00+00:00,10.670000076293945,,,14.96500015258789,20.625,10.675000190734863,,,14.979999542236328,20.829999923706055,10.664999961853027,,,14.930000305175781,20.600000381469727,10.675000190734863,,,14.933500289916992,20.799999237060547,5267,,,106730,18108
