Price,Close,High,Low,Open,Volume
Ticker,GAP,GAP,GAP,GAP,GAP
Date,,,,,
2024-07-03,23.405271530151367,23.493482505155733,22.62117605170266,22.660381760340634,4057200
2024-07-05,22.807401657104492,23.885534447376006,22.75839451651913,23.179846578396916,6644600
2024-07-08,22.97402000427246,23.42487443805401,22.73879136019977,23.05242955229669,6393100
2024-07-09,22.807401657104492,23.366069973758762,22.79760022898742,23.013226039269217,6232100
2024-07-10,22.373348236083984,23.20199090272115,22.26483492354158,22.90604601803089,7477600
2024-07-11,23.991174697875977,24.04049978856953,22.708752444800762,22.748210635795783,6652200
2024-07-12,23.64590835571289,24.385767837348514,23.60645016177017,24.11941985394526,4648200
2024-07-15,22.64956283569336,23.59658390074597,22.491726305111232,23.23158574779989,6540900
2024-07-16,23.734689712524414,23.853068047838967,22.827128746978886,22.9553721003663,6776700
2024-07-17,22.639699935913086,23.645907358518205,22.600239862074513,23.182262780274275,6884300
2024-07-18,22.521320343017578,23.576852799197955,22.31416061156974,23.428881293655245,9040900
2024-07-19,22.3437557220459,22.629835621597486,22.254972434706435,22.47199908445176,6310000
2024-07-22,21.60389518737793,22.77780602110012,21.377005411571076,22.639699528271574,8305300
2024-07-23,21.722272872924805,21.9491626419186,21.386869787647107,21.495383103931008,6285300
2024-07-24,21.041603088378906,21.455924463628612,20.91336160912634,21.455924463628612,7306800
2024-07-25,20.82457733154297,21.40660023291436,20.745659067707518,21.031737068526095,5736900
2024-07-26,21.150115966796875,21.179709140546258,20.755524637139445,21.06133268242897,5715500
2024-07-29,21.939298629760742,22.185918446032638,21.100790878124318,21.219169217821175,7715200
2024-07-30,22.471996307373047,22.521319513550768,21.63348863143381,22.05767497817717,8193900
2024-07-31,23.16253089904785,23.784013841600856,22.59037304486557,23.09347765688857,10213800
2024-08-01,22.906047821044922,23.951717195075133,22.46213328140708,23.32036918697617,6207600
2024-08-02,21.406600952148438,22.176053580006748,21.02187275665939,22.176053580006748,7300200
2024-08-05,20.7653865814209,21.179707924155917,19.46323432755649,19.729584165363235,6902200
2024-08-06,21.120519638061523,21.623624258625856,20.370795216135836,20.75552338572019,5279700
2024-08-07,20.360931396484375,21.702543796939814,20.291878149089147,21.692678778517656,6105400
2024-08-08,21.515111923217773,21.66308343445776,20.548362709452686,20.676604184111383,6328100
2024-08-09,22.3437557220459,22.3536207408125,21.22903494325923,21.505247942484274,5598400
2024-08-12,21.850515365600586,22.27470175103041,21.682813815118095,21.98862374230138,5466900
2024-08-13,22.797534942626953,22.80739996042647,21.899839020028395,22.057675541701126,6506100
2024-08-14,22.402942657470703,22.92577733250412,21.751866509007872,22.76794080448645,7117500
2024-08-15,23.892526626586914,24.16874149243341,23.18226224784429,23.458477113690787,7440400
2024-08-16,23.892526626586914,24.16874149243341,23.665636851905777,23.774150170909728,5150000
2024-08-19,23.359827041625977,24.070091366511743,23.192125507499654,23.9221198673555,5300900
2024-08-20,23.20199203491211,23.764284897234244,23.004695435491094,23.37955859807906,5524800
2024-08-21,24.21806526184082,24.316713564891963,23.448612637473666,24.168742051095194,7169500
2024-08-22,24.10955238342285,24.208200680588266,23.182261400563572,23.28090969772899,4067200
2024-08-23,24.287118911743164,25.05657148924306,24.03063409205661,24.425225398666782,6528600
2024-08-26,23.024425506591797,24.514009377951435,22.994830452165907,24.474549305383583,5709700
2024-08-27,22.96523666381836,23.399286161073032,22.728481879435872,22.78767010514155,5000000
2024-08-28,22.12672996520996,22.965237707305985,21.939298380139117,22.728482912165905,7220800
2024-08-29,22.49172592163086,24.168741382422912,21.436193435774616,24.168741382422912,16630100
2024-08-30,22.12672996520996,22.304296531954986,21.386870524812267,21.959028416790755,10872700
2024-09-03,22.521320343017578,22.74821011028705,21.732137725749944,21.88997424920347,7060800
2024-09-04,22.057676315307617,22.807400760327283,21.722273224599874,22.304296124265672,4091100
2024-09-05,21.02187156677246,22.146459152507845,20.972548358594853,21.89983934850023,4657500
2024-09-06,19.739450454711914,21.20930434392212,19.650667169724194,20.844306185465946,8820300
2024-09-09,19.46323585510254,20.074853840117118,19.42377766208607,19.749315751101594,7741700
2024-09-10,19.157426834106445,19.5224249792313,18.96999525247153,19.492829924796368,7195500
2024-09-11,19.6112060546875,19.699989334962364,19.10810330854298,19.364586249826157,6764500
2024-09-12,20.262285232543945,20.479309995906185,19.630937216432148,19.630937216432148,5454900
2024-09-13,20.9232234954834,21.140250129559043,20.558227235272216,20.568092253326547,5577100
2024-09-16,20.13404083251953,21.002143604227268,20.045257551741244,20.71606372581728,4756100
2024-09-17,19.74931526184082,20.952819283206793,19.69012515144259,20.913361091167843,5417000
2024-09-18,19.887420654296875,20.637145077091212,19.729584131767517,19.759179185326683,4889500
2024-09-19,20.18336296081543,20.597684288417256,19.897284979277813,20.380659547886662,6284000
2024-09-20,20.045257568359375,20.41025570981268,19.79863776189519,20.203094093971668,9171600
2024-09-23,20.005800247192383,20.173501798138762,19.522425631302195,19.976205191768944,5898200
2024-09-24,20.44971466064453,20.6174162105368,19.97620506620515,20.183364808187427,5092600
2024-09-25,20.13404083251953,20.449713883482417,19.907151062334933,20.232689131335384,4244500
2024-09-26,20.7653865814209,20.864034878559668,20.291877013026525,20.7653865814209,4834300
2024-09-27,21.130386352539062,21.238899675950115,20.410256926316432,20.923224724350685,4974600
2024-09-30,21.751867294311523,21.840650579721764,20.824578129119942,21.04160289258948,7052100
2024-10-01,20.794981002807617,21.594028610374917,20.508903019518463,21.564435439224834,5229200
2024-10-02,20.489173889160156,20.7555237306309,20.15377080321028,20.62728037811841,5326300
2024-10-03,20.656877517700195,20.69633571214643,20.035394491522116,20.311609378885706,4475000
2024-10-04,20.962682723999023,21.534840577203433,20.76538613397279,21.06133101901214,3983900
2024-10-07,20.341203689575195,20.942954774112035,19.956475488870094,20.942954774112035,4049100
2024-10-08,20.400390625,20.824576991779676,20.10444572927567,20.321472362452138,4401200
2024-10-09,20.589191436767578,20.619002725428224,19.824053980884035,20.619002725428224,3691600
2024-10-10,20.579254150390625,20.66868612023889,20.092347811943014,20.420264402950888,3173400
2024-10-11,21.662372589111328,21.69218387694566,20.430201121567904,20.539507281653187,3923600
2024-10-14,21.652437210083008,21.890921824871036,21.28477224438444,21.62262592249429,3859200
2024-10-15,21.493446350097656,22.12940724120811,21.413951475622266,21.6126896094644,3399900
2024-10-16,22.039974212646484,22.208901049712043,21.64249985934729,21.741867026191674,3287400
2024-10-17,22.09959602355957,22.367891936516468,21.880985591876534,22.109533119814344,3519600
2024-10-18,22.357954025268555,22.725618992063715,22.010163250258483,22.15921589803216,4268400
2024-10-21,22.3480167388916,22.487132289586974,21.970416574729636,22.298333155159607,4463300
2024-10-22,21.592815399169922,22.328143461286306,21.384142064584747,22.228776289754684,4412200
2024-10-23,21.344392776489258,21.65243706018507,21.165528842809685,21.483510222299607,3862200
2024-10-24,21.294710159301758,21.61268965791618,21.264898870566412,21.443762812363854,2937400
2024-10-25,21.473573684692383,21.712058304028602,21.354330427370634,21.543131461752036,4338200
2024-10-28,21.602752685546875,22.13934451401616,21.53319490673952,21.67231046435423,4031000
2024-10-29,21.30464744567871,21.53319497543407,21.03635153058816,21.235089666649454,2875800
2024-10-30,21.32451820373535,21.572939908226065,21.095970690477625,21.095970690477625,3516700
2024-10-31,20.63887596130371,21.17546586517449,20.479886219763685,21.115845185923785,3629900
2024-11-01,20.609066009521484,20.966793898821425,20.469950450485882,20.668686692635692,3153700
2024-11-04,21.473573684692383,21.652437623021367,20.599128185152292,20.688560154316786,4967100
2024-11-05,21.58287811279297,21.612689401174176,20.99660270844688,21.284772810210033,4660700
2024-11-06,21.38414192199707,21.791553387543516,20.539507702459087,21.791553387543516,7686300
2024-11-07,21.70212173461914,21.781616609660308,21.254961877945497,21.46363710949564,3565500
2024-11-08,21.533193588256836,21.662372041659818,21.245023499062725,21.46363581370852,3779600
2024-11-11,22.21883773803711,22.268521320548267,21.731931427260466,21.731931427260466,5030700
2024-11-12,21.761741638183594,22.83492336048202,21.73193224567716,22.189027286976835,5427900
2024-11-13,22.198965072631836,22.516944571295035,21.950543352387797,22.07972181297948,4189200
2024-11-14,21.960479736328125,22.457323160700675,21.871047768316487,22.457323160700675,3132400
2024-11-15,21.38414192199707,22.05984929762746,21.14565730035822,22.049912201479092,3914500
2024-11-18,21.22515106201172,21.811426436892518,21.18540267950113,21.463635671153657,5439900
2024-11-19,20.86742401123047,21.145657013690826,20.50969613596819,21.086034437608934,6593300
2024-11-20,20.489824295043945,20.688560533816,20.002916056080238,20.619002755480413,9459400
2024-11-21,21.900859832763672,22.000227004916255,20.301023343050446,20.827676178565493,20166200
2024-11-22,24.712993621826172,25.72655280236763,23.103220036930622,25.637120831245248,35444200
2024-11-25,24.67324447631836,25.3787631272834,24.484443443622464,25.1800249986238,15428400
2024-11-26,23.99753761291504,24.89185541988997,23.81867367245859,24.48444395343131,7695500
2024-11-27,24.067094802856445,24.28570712265477,23.59012557016288,23.997537026668706,7508500
2024-11-29,24.096906661987305,24.534129416643427,23.550379640147625,24.34532838015212,4298000
2024-12-02,25.647056579589844,26.074342220205082,24.71299232299216,25.1700873555433,12493100
2024-12-03,25.627185821533203,25.875607544214336,24.991224922660514,25.48806836802278,8225600
2024-12-04,25.835857391357422,25.86566867835035,25.2694562056422,25.567561494342673,5176600
2024-12-05,25.37876319885254,25.81598405064502,25.259519942259058,25.63712011340843,5399200
2024-12-06,25.835857391357422,25.99484713137197,25.47812952867109,25.71661413869291,5057100
2024-12-09,25.249582290649414,26.243269124269013,25.239645194876353,25.89547835344071,6459700
2024-12-10,25.180025100708008,25.59737365633936,24.941540482533988,25.28933126144466,4135300
2024-12-11,25.060781478881836,25.38869806100743,24.822296864182057,25.249582509592706,5405800
2024-12-12,24.027347564697266,24.83223335666522,23.94785269506225,24.792486869501307,4685600
2024-12-13,24.136653900146484,24.20621167467946,23.68949407056705,24.116779708763573,4814400
2024-12-16,24.683181762695312,25.01109835079821,24.08696926742442,24.245959013455685,4773600
2024-12-17,24.722929000854492,24.931604233412127,24.355265912754245,24.494381470921113,4433900
2024-12-18,23.669620513916016,25.289331144220878,23.659683417958085,24.862045494566132,6643300
2024-12-19,23.72924041748047,23.99753631363905,23.103218555084318,23.381451546875496,5359400
2024-12-20,23.95779037475586,24.404948316614067,23.441072761877397,23.60999960088354,11006500
2024-12-23,23.858421325683594,24.444696714624524,23.51063055160397,24.017411068924464,4047400
2024-12-24,23.8782958984375,24.047222740239867,23.619937087721684,23.85842170638845,1462400
2024-12-26,24.404949188232422,24.80242356029341,23.818673778702223,23.87829635599185,3049600
2024-12-27,24.12671661376953,24.563937448894727,24.017410457334638,24.186337292139843,2040200
2024-12-30,23.401325225830078,23.808736694308283,23.3615787362579,23.808736694308283,4390900
2024-12-31,23.480819702148438,23.838547578769074,23.381452532249174,23.45101030930157,3788200
2025-01-02,23.460947036743164,24.166463787540955,23.32182958951686,23.629873876347983,4567800
2025-01-03,24.067094802856445,24.245958738943344,23.321829666032528,23.59012557016288,3851000
2025-01-06,23.927978515625,24.603685855509422,23.878294932818815,24.444696116160994,3600000
2025-01-07,23.610000610351562,24.563939110014744,23.53050573537963,24.136655341607685,3895100
2025-01-08,23.809999465942383,23.93000030517578,23.239999771118164,23.5,3463400
2025-01-10,24.149999618530273,24.3700008392334,23.709999084472656,23.84000015258789,4243700
2025-01-13,23.059999465942383,23.68000030517578,22.65999984741211,23.600000381469727,6208800
2025-01-14,22.649999618530273,23.270000457763672,22.3700008392334,23.170000076293945,4704600
2025-01-15,23.0,23.3700008392334,22.729999542236328,23.260000228881836,3991600
2025-01-16,22.739999771118164,23.06999969482422,22.290000915527344,22.920000076293945,4548500
2025-01-17,23.459999084472656,23.709999084472656,22.969999313354492,23.100000381469727,4467700
2025-01-21,24.899999618530273,25.049999237060547,24.299999237060547,24.31999969482422,7765200
2025-01-22,24.639999389648438,24.899999618530273,24.510000228881836,24.899999618530273,3137500
2025-01-23,24.790000915527344,25.059999465942383,24.3700008392334,24.540000915527344,3247600
2025-01-24,24.690000534057617,24.959999084472656,24.540000915527344,24.90999984741211,2868000
2025-01-27,24.209999084472656,24.469999313354492,23.989999771118164,24.299999237060547,5968100
2025-01-28,24.739999771118164,24.8799991607666,24.149999618530273,24.149999618530273,3574700
2025-01-29,24.530000686645508,25.030000686645508,24.43000030517578,24.600000381469727,2906800
2025-01-30,24.6200008392334,24.860000610351562,24.25,24.700000762939453,3735400
2025-01-31,24.06999969482422,24.889999389648438,23.8700008392334,24.65999984741211,4548900
2025-02-03,23.110000610351562,23.530000686645508,22.690000534057617,23.049999237060547,4958200
2025-02-04,22.739999771118164,23.299999237060547,22.700000762939453,23.030000686645508,4131200
2025-02-05,22.510000228881836,22.790000915527344,22.270000457763672,22.739999771118164,3783900
2025-02-06,23.1299991607666,23.229999542236328,22.8700008392334,22.90999984741211,4328800
2025-02-07,22.489999771118164,23.329999923706055,22.389999389648438,23.020000457763672,4857100
2025-02-10,22.600000381469727,22.81999969482422,22.399999618530273,22.65999984741211,5185800
2025-02-11,22.700000762939453,22.809999465942383,22.280000686645508,22.3799991607666,3836800
2025-02-12,22.489999771118164,22.649999618530273,22.1200008392334,22.280000686645508,4089500
2025-02-13,23.040000915527344,23.15999984741211,22.540000915527344,22.6299991607666,3391400
2025-02-14,22.780000686645508,23.190000534057617,22.579999923706055,23.1299991607666,4458500
2025-02-18,23.540000915527344,23.690000534057617,22.889999389648438,22.889999389648438,6519100
2025-02-19,23.010000228881836,23.34000015258789,22.610000610351562,23.270000457763672,6436500
2025-02-20,22.399999618530273,23.260000228881836,22.309999465942383,22.979999542236328,5442500
2025-02-21,22.229999542236328,22.969999313354492,21.959999084472656,22.889999389648438,8265300
2025-02-24,22.739999771118164,22.889999389648438,21.920000076293945,22.479999542236328,6899200
2025-02-25,22.469999313354492,23.020000457763672,22.18000030517578,22.75,5128300
2025-02-26,23.290000915527344,23.520000457763672,22.709999084472656,22.8700008392334,6103200
2025-02-27,22.649999618530273,23.530000686645508,22.639999389648438,23.43000030517578,5696100
2025-02-28,22.610000610351562,23.209999084472656,22.260000228881836,22.639999389648438,6964600
2025-03-03,21.350000381469727,23.290000915527344,21.139999389648438,23.030000686645508,6610100
2025-03-04,20.09000015258789,20.959999084472656,19.6200008392334,20.780000686645508,10191600
2025-03-05,19.84000015258789,20.25,18.540000915527344,19.93000030517578,16133600
2025-03-06,19.479999542236328,20.110000610351562,19.25,19.5,16280400
